timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1719568257750152486,,,,,,,,,,,,,,,,,,,,,,,,,,472.673,-507.504,1099.58,,,,,,,,,,,
1719568257750212806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641276,0.607441,0.386505,0.691026,,,,,,,
1719568257750318308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257750535741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.6418,-21.5926,36.4965,90.7998,85.3781,15.7785
1719568257753273204,,,,,,,,,,,,,,,,,,,,,,,,,,472.673,-507.504,1099.58,,,,,,,,,,,
1719568257753326808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641276,0.607441,0.386505,0.691026,,,,,,,
1719568257753393412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257753598594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.6418,-21.5926,36.4965,90.7998,85.3781,15.7785
1719568257757617777,,,,,,,,,,,,,,,,,,,,,,,,,,483.764,-507.496,1099.58,,,,,,,,,,,
1719568257757660737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642172,0.607461,0.38646,0.691026,,,,,,,
1719568257758203046,1719568257.0,758102181.0,,,,,,,,0.6195533413572593,1.146022320568254,0.0085184256966641,1.302799319006554,-0.0196883675409303,-0.0228204664663507,-0.0124615034241116,0.0326143308034634,,,,,,,,,,,,,,,,,,,,,,
1719568257758214298,1719568257.0,758081259.0,-0.0047993585091944,-0.5533385837976418,1.1482987047073292,0.0005886869304201,-6.801217354059457e-05,-4.9513593594001045e-05,0.9999998231852076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257758223150,1719568257.0,758109268.0,,,,,,,,,,,,,,,,3.960180875590136,6.957709420220581,-0.604260475640217,8.0285667255144,-0.0294827139958556,-0.0315530314260035,-0.0010728359467862,0.0431969350035451,,,,,,,,,,,,,,
1719568257758249627,1719568257.0,758127936.0,,,,,,,,0.6420282653598455,1.197626419235891,0.0057712036272583,1.35887550583711,0.0271101960317586,-6.0761144117827606e-05,0.0066581881483269,0.0279159074761243,,,,,,,,,,,,,,,,,,,,,,
1719568257758255392,1719568257.0,758122005.0,0.0005508770354709,-0.5433583636373427,1.1483467980708897,0.0007016479557023,-6.824341983749936e-05,-2.177868116744857e-05,0.9999997512793048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257758260911,1719568257.0,758132937.0,,,,,,,,,,,,,,,,2.696990880310346,6.192491840116432,-0.3296666483286969,6.762351299467223,0.0467979272331037,0.0227588438634628,0.0191222743083782,0.055440710150946,,,,,,,,,,,,,,
1719568257760271326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.8372,-21.092,36.7004,91.3059,84.7278,15.5582
1719568257761963573,,,,,,,,,,,,,,,,,,,,,,,,,,489.44,-507.536,1099.59,,,,,,,,,,,
1719568257762040901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642696,0.607469,0.386429,0.69103,,,,,,,
1719568257762302686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.4328,-20.8303,36.8047,91.5638,84.402,15.4433
1719568257763175399,,,,,,,,,,,,,,,,,,,,,,,,,,489.44,-507.536,1099.59,,,,,,,,,,,
1719568257763638115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642696,0.607469,0.386429,0.69103,,,,,,,
1719568257763692018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257763903038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.4328,-20.8303,36.8047,91.5638,84.402,15.4433
1719568257764763248,,,,,,,,,,,,,,,,,,,,,,,,,,495.175,-507.549,1099.59,,,,,,,,,,,
1719568257766286432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643139,0.607485,0.386393,0.691033,,,,,,,
1719568257766314365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257766467831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.0267,-20.5655,36.91,91.8239,84.0756,15.327
1719568257768226746,1719568257.0,768159495.0,,,,,,,,0.6619516512914845,1.2447719350637063,-0.0043425347790204,1.4098425502793122,-0.0104853773571445,0.0215936261311084,-0.0059092492641328,0.0247213886073874,,,,,,,,,,,,,,,,,,,,,,
1719568257768232386,1719568257.0,768112156.0,0.0060671407962333,-0.5329852641784785,1.1483106102810643,0.0006579552508186,2.1711772823675225e-05,-4.646069500827306e-05,0.9999997822324218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257768236364,1719568257.0,768168663.0,,,,,,,,,,,,,,,,2.3908063117966805,5.657461899337868,-1.2136486087534593,6.260652754187513,-0.0375961708804804,0.0216547638320568,-0.0125650008428299,0.0451694599002108,,,,,,,,,,,,,,
1719568257770344345,,,,,,,,,,,,,,,,,,,,,,,,,,500.974,-507.54,1099.58,,,,,,,,,,,
1719568257770381004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643364,0.607493,0.386363,0.691041,,,,,,,
1719568257770412420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257770630754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.6188,-20.2963,37.0166,92.0855,83.7512,15.209
1719568257773663087,,,,,,,,,,,,,,,,,,,,,,,,,,506.814,-507.557,1099.56,,,,,,,,,,,
1719568257773720709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643601,0.607508,0.386343,0.691036,,,,,,,
1719568257774001131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.2131,-20.0216,37.1242,92.3457,83.4285,15.0881
1719568257774829636,,,,,,,,,,,,,,,,,,,,,,,,,,506.814,-507.557,1099.56,,,,,,,,,,,
1719568257774900177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257775092125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.2131,-20.0216,37.1242,92.3457,83.4285,15.0881
1719568257776338885,,,,,,,,,,,,,,,,,,,,,,,,,,512.679,-507.56,1099.54,,,,,,,,,,,
1719568257776412934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643968,0.607532,0.386316,0.691026,,,,,,,
1719568257777271507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257777471139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.8087,-19.7452,37.2313,92.6071,83.1058,14.966
1719568257778177975,1719568257.0,778107626.0,,,,,,,,0.6705014064484539,1.271299233340546,-0.005676646786874,1.4372912373838358,0.018346184384978,0.0028217118541815,0.0033149313729473,0.0188555909290319,,,,,,,,,,,,,,,,,,,,,,
1719568257778189452,1719568257.0,778088373.0,0.0116546525166371,-0.5223911039006406,1.148263304891174,0.0007343968208679,3.348154229741139e-05,-3.265455979942273e-05,0.9999997292369512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257778194853,1719568257.0,778113777.0,,,,,,,,,,,,,,,,1.0259706188363316,3.18327579322073,-0.1600934409424326,3.348356372349464,0.0288319294124764,-0.0187722211500105,0.0092224066739244,0.0356192255026716,,,,,,,,,,,,,,
1719568257780359383,,,,,,,,,,,,,,,,,,,,,,,,,,518.601,-507.544,1099.53,,,,,,,,,,,
1719568257781282467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644294,0.607546,0.386295,0.691023,,,,,,,
1719568257781344931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257781576989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.4035,-19.4659,37.3375,92.8704,82.7851,14.8427
1719568257786467844,,,,,,,,,,,,,,,,,,,,,,,,,,524.553,-507.561,1099.53,,,,,,,,,,,
1719568257786518975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644672,0.60756,0.386278,0.691017,,,,,,,
1719568257786561172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257786758876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0017,-19.1816,37.4434,93.1329,82.4677,14.7175
1719568257788027180,,,,,,,,,,,,,,,,,,,,,,,,,,524.553,-507.561,1099.53,,,,,,,,,,,
1719568257788076487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644672,0.60756,0.386278,0.691017,,,,,,,
1719568257788122318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257788197607,1719568257.0,788165924.0,,,,,,,,0.6814637449984323,1.292207572434405,-0.0115160594465812,1.460933217374868,0.0069086328576798,0.0248133240206004,0.0095719600872441,0.0274782218643295,,,,,,,,,,,,,,,,,,,,,,
1719568257788203434,1719568257.0,788115167.0,0.0173335170582907,-0.5116227074636872,1.148167337729119,0.0007631780669704,0.0001369005940082,7.153631914793186e-06,0.9999996993831004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257788228131,1719568257.0,788175724.0,,,,,,,,,,,,,,,,1.3154806259974094,2.509000691263097,-0.7007295191648666,2.918320682372357,-0.011437781634362,0.0219909758181964,0.0062588442660047,0.0255655822874807,,,,,,,,,,,,,,
1719568257788390685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.0017,-19.1816,37.4434,93.1329,82.4677,14.7175
1719568257789238547,,,,,,,,,,,,,,,,,,,,,,,,,,530.531,-507.57,1099.52,,,,,,,,,,,
1719568257789294960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644714,0.607566,0.386258,0.691022,,,,,,,
1719568257791734066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257792067315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.6017,-18.894,37.55,93.3951,82.156,14.5932
1719568257793962029,,,,,,,,,,,,,,,,,,,,,,,,,,536.53,-507.544,1099.49,,,,,,,,,,,
1719568257795303087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644583,0.607574,0.38625,0.691021,,,,,,,
1719568257795336844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257795948590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.2027,-18.6052,37.6563,93.6558,81.8469,14.4683
1719568257798222060,1719568257.0,798138569.0,,,,,,,,0.6881421334105686,1.3177407629396098,-0.0165542366884352,1.486692421733511,-0.0147075931203305,-0.0017164802467296,-0.0221732236209986,0.0266629226750822,,,,,,,,,,,,,,,,,,,,,,
1719568257798231090,1719568257.0,798088464.0,0.0230680348367121,-0.5006415344391905,1.1480293857567154,0.0007019090396761,0.0001296785238617,-8.523770316226202e-05,0.999999741620824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257798237116,1719568257.0,798153149.0,,,,,,,,,,,,,,,,0.8014066094563566,3.06398286062457,-0.604581269022475,3.2242459637462964,-0.0216184499353404,-0.026529752520108,-0.031743712446865,0.0466781364912338,,,,,,,,,,,,,,
1719568257799324638,,,,,,,,,,,,,,,,,,,,,,,,,,542.525,-507.525,1099.47,,,,,,,,,,,
1719568257799352280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644555,0.607581,0.386236,0.691023,,,,,,,
1719568257799615115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257799970465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.8083,-18.315,37.7617,93.9163,81.5418,14.3426
1719568257800852193,,,,,,,,,,,,,,,,,,,,,,,,,,548.553,-507.514,1099.48,,,,,,,,,,,
1719568257800890899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644536,0.607579,0.386242,0.691022,,,,,,,
1719568257801000930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257801175105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.4159,-18.0219,37.8646,94.1751,81.2403,14.2164
1719568257801979617,,,,,,,,,,,,,,,,,,,,,,,,,,548.553,-507.514,1099.48,,,,,,,,,,,
1719568257802003729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644536,0.607579,0.386242,0.691022,,,,,,,
1719568257802068458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257804378112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.4159,-18.0219,37.8646,94.1751,81.2403,14.2164
1719568257806868273,,,,,,,,,,,,,,,,,,,,,,,,,,554.59,-507.486,1099.47,,,,,,,,,,,
1719568257806898306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644597,0.607585,0.386248,0.691013,,,,,,,
1719568257808289125,1719568257.0,808198412.0,,,,,,,,0.6838790199804677,1.3256203597980054,-0.0122129024065031,1.4916799278885633,0.0233595716893535,0.0163908330135596,-0.0013663019629274,0.0285691402993219,,,,,,,,,,,,,,,,,,,,,,
1719568257808299293,1719568257.0,808125646.0,0.0287670266698826,-0.4895946981075404,1.1479276115699946,0.0007992354749598,0.0001979779430943,-9.096594108227536e-05,0.9999996568762348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257808310067,1719568257.0,808213902.0,,,,,,,,,,,,,,,,-0.5115736116121061,0.945551623007468,0.5209601138318476,1.1946442449840884,0.0380686888144748,0.0181050713371019,0.0208060842106523,0.0470096991732092,,,,,,,,,,,,,,
1719568257808337466,1719568257.0,808238947.0,,,,,,,,0.6884589052313703,1.332481192967605,-0.0106889210230676,1.499865342901617,-0.0145500440957935,0.0250942473201109,0.0022575617607256,0.0290950445412259,,,,,,,,,,,,,,,,,,,,,,
1719568257808344663,1719568257.0,808230550.0,0.0345041842134774,-0.4784906881661437,1.1478385372281357,0.0007385989326829,0.0003025392725279,-8.165500632986817e-05,0.9999996781369808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257808350676,1719568257.0,808246266.0,,,,,,,,,,,,,,,,0.5495862301083099,0.8232999803519547,0.1828777660122682,1.0066340741668895,-0.0379093185468374,0.0087032773652012,0.0036272998640801,0.039064315863524,,,,,,,,,,,,,,
1719568257808533634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257808770867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.0262,-17.7277,37.9674,94.4334,80.9403,14.0887
1719568257811038978,,,,,,,,,,,,,,,,,,,,,,,,,,560.628,-507.475,1099.46,,,,,,,,,,,
1719568257812341213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644602,0.607588,0.386241,0.691013,,,,,,,
1719568257812371748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257812568770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.6411,-17.431,38.0697,94.6915,80.6455,13.9615
1719568257813573139,,,,,,,,,,,,,,,,,,,,,,,,,,566.666,-507.475,1099.45,,,,,,,,,,,
1719568257813603117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644586,0.607598,0.386238,0.691006,,,,,,,
1719568257813645028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.11,,,,,,
1719568257813883101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.2604,-17.1324,38.1707,94.9471,80.3545,13.8347
1719568257814711491,,,,,,,,,,,,,,,,,,,,,,,,,,566.666,-507.475,1099.45,,,,,,,,,,,
1719568257814774389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644586,0.607598,0.386238,0.691006,,,,,,,
1719568257814965697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.2604,-17.1324,38.1707,94.9471,80.3545,13.8347
1719568257818221217,1719568257.0,818144295.0,,,,,,,,0.6940038583926589,1.3317413410274592,0.0021162103449068,1.501725951434461,0.0121457925648499,-0.0151782077042109,-0.0203199817564983,0.028121165066991,,,,,,,,,,,,,,,,,,,,,,
1719568257818228355,1719568257.0,818103997.0,0.0402875497000829,-0.4673928436575815,1.1478561723143432,0.0007892371592665,0.0002392383565502,-0.0001662595473632,0.9999996461136766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257818232507,1719568257.0,818152633.0,,,,,,,,,,,,,,,,0.6653943793546269,-0.0887822328174969,1.5366157641569345,1.676848225569741,0.0266938547573376,-0.0402735726289157,-0.0225778932609113,0.0533318272535593,,,,,,,,,,,,,,
1719568257818598390,,,,,,,,,,,,,,,,,,,,,,,,,,572.726,-507.455,1099.45,,,,,,,,,,,
1719568257818650164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644428,0.607591,0.386244,0.691011,,,,,,,
1719568257818681528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257820447227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.8813,-16.8327,38.27,95.2023,80.0685,13.7084
1719568257821871492,,,,,,,,,,,,,,,,,,,,,,,,,,578.774,-507.458,1099.47,,,,,,,,,,,
1719568257821953829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064445,0.607589,0.386258,0.691004,,,,,,,
1719568257823257745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257823455940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.5079,-16.5319,38.3665,95.4545,79.7857,13.5821
1719568257824673492,,,,,,,,,,,,,,,,,,,,,,,,,,584.821,-507.482,1099.49,,,,,,,,,,,
1719568257824744274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644548,0.607588,0.386258,0.691005,,,,,,,
1719568257825100650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.5079,-16.5319,38.3665,95.4545,79.7857,13.5821
1719568257825927345,,,,,,,,,,,,,,,,,,,,,,,,,,584.821,-507.482,1099.49,,,,,,,,,,,
1719568257825989855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257828205229,1719568257.0,828121758.0,,,,,,,,0.700581216629099,1.3289132564146788,0.005829867512288,1.5022844176531238,0.0032708267332232,0.0154044934648277,0.0108101567409701,0.0191012097834412,,,,,,,,,,,,,,,,,,,,,,
1719568257828212373,1719568257.0,828092463.0,0.0461257265053254,-0.4563185665207925,1.1479047545436123,0.0008028441493669,0.0003034615373787,-0.0001212646401176,0.9999996243235568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257828216657,1719568257.0,828129204.0,,,,,,,,,,,,,,,,0.7892829883728147,-0.3393701535336468,0.4456388600857508,0.9678500557744982,-0.008874345257941,0.0305818771352979,0.0311311249174227,0.0445325965052541,,,,,,,,,,,,,,
1719568257828304286,,,,,,,,,,,,,,,,,,,,,,,,,,584.821,-507.482,1099.49,,,,,,,,,,,
1719568257828361125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644548,0.607588,0.386258,0.691005,,,,,,,
1719568257828429351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257828661259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.1394,-16.229,38.4625,95.7067,79.5073,13.4554
1719568257831637319,,,,,,,,,,,,,,,,,,,,,,,,,,590.879,-507.499,1099.51,,,,,,,,,,,
1719568257832765729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644523,0.607584,0.386256,0.691009,,,,,,,
1719568257832793100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257834388059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.7737,-15.9248,38.5571,95.9578,79.2328,13.3303
1719568257835208558,,,,,,,,,,,,,,,,,,,,,,,,,,596.916,-507.52,1099.52,,,,,,,,,,,
1719568257835243058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644702,0.607594,0.386234,0.691011,,,,,,,
1719568257835315990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257835540735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.4131,-15.6207,38.6506,96.209,78.9602,13.2053
1719568257836845529,,,,,,,,,,,,,,,,,,,,,,,,,,602.957,-507.541,1099.52,,,,,,,,,,,
1719568257836904562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644827,0.607608,0.386224,0.691003,,,,,,,
1719568257837033022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257837233241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0561,-15.3151,38.7432,96.4572,78.6911,13.0802
1719568257838203426,1719568257.0,838123957.0,,,,,,,,0.7046179766004521,1.3261027296822014,0.0069929742866214,1.5016936586096628,-0.0257353718547502,-0.021606818026638,0.0019028392499739,0.0336568677531014,,,,,,,,,,,,,,,,,,,,,,
1719568257838209487,1719568257.0,838093791.0,0.0519975429769958,-0.4452677104401075,1.147963029329334,0.0006956219773152,0.0002134265221201,-0.0001132964066719,0.9999997288615176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257838213787,1719568257.0,838130515.0,,,,,,,,,,,,,,,,0.4844111965623732,-0.337263207897287,0.139572812920008,0.606532149900203,-0.0290051032230536,-0.0370124965433645,-0.0089059600770411,0.0478595553494432,,,,,,,,,,,,,,
1719568257840558233,,,,,,,,,,,,,,,,,,,,,,,,,,602.957,-507.541,1099.52,,,,,,,,,,,
1719568257841234105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644827,0.607608,0.386224,0.691003,,,,,,,
1719568257841301019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257841487982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0561,-15.3151,38.7432,96.4572,78.6911,13.0802
1719568257845473693,,,,,,,,,,,,,,,,,,,,,,,,,,609.016,-507.567,1099.54,,,,,,,,,,,
1719568257845519134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644998,0.607607,0.386229,0.691,,,,,,,
1719568257845589834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257845863933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.702,-15.0081,38.8331,96.7039,78.4261,12.955
1719568257847101307,,,,,,,,,,,,,,,,,,,,,,,,,,615.073,-507.587,1099.56,,,,,,,,,,,
1719568257847132031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645009,0.607601,0.386236,0.691001,,,,,,,
1719568257847185041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257847385477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.3516,-14.7002,38.9218,96.9486,78.1665,12.8311
1719568257848171445,1719568257.0,848091853.0,,,,,,,,0.7100627066059104,1.3266234699955648,0.0083202163141304,1.504721935925405,-0.0023938595957853,-0.0004326681648527,0.0041010851472065,0.0047682979028001,,,,,,,,,,,,,,,,,,,,,,
1719568257848181868,1719568257.0,848058779.0,0.0579147321987117,-0.4342125148568111,1.1480323644652852,0.0006856441221481,0.0002116344951687,-9.620943125240426e-05,0.9999997379233276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257848190044,1719568257.0,848099100.0,,,,,,,,,,,,,,,,0.6533676006549971,0.0624888376036025,0.1592690433010801,0.6753967016241333,0.0233411464768725,0.0211745706347162,0.0021980767495442,0.031591187090964,,,,,,,,,,,,,,
1719568257848570380,,,,,,,,,,,,,,,,,,,,,,,,,,615.073,-507.587,1099.56,,,,,,,,,,,
1719568257848612411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645031,0.6076,0.386235,0.691002,,,,,,,
1719568257848675050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257848870479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.3516,-14.7002,38.9218,96.9486,78.1665,12.8311
1719568257850870823,,,,,,,,,,,,,,,,,,,,,,,,,,621.125,-507.59,1099.57,,,,,,,,,,,
1719568257852281957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645031,0.6076,0.386235,0.691002,,,,,,,
1719568257852313454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568257852500699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.0041,-14.3925,39.0097,97.1929,77.9092,12.7078
1719568257856398473,,,,,,,,,,,,,,,,,,,,,,,,,,627.177,-507.59,1099.57,,,,,,,,,,,
1719568257856432575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645025,0.607598,0.386237,0.691003,,,,,,,
1719568257856658076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.6602,-14.084,39.096,97.4354,77.6556,12.5852
1719568257858187694,1719568257.0,858104276.0,,,,,,,,0.7117223621220712,1.326140578512205,-0.0003514300999807,1.5050573670875211,-0.0292644423408426,-0.0127276289382546,-0.0021061447828806,0.0319818068557243,,,,,,,,,,,,,,,,,,,,,,
1719568257858200177,1719568257.0,858077655.0,0.0638457518830623,-0.4231613433692094,1.1480294358811187,0.0005637159313359,0.0001585849718475,-0.0001049744760906,0.999999823027742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257858208328,1719568257.0,858112243.0,,,,,,,,,,,,,,,,0.1991586619392915,-0.0579469780031871,-1.0405975696933467,1.061068012399229,-0.0268703614601706,-0.0122954818436292,-0.0062071557099472,0.030194767440316,,,,,,,,,,,,,,
1719568257858236655,1719568257.0,858132639.0,,,,,,,,0.7010759495670632,1.333004466710388,0.0083356684573221,1.5061466989306969,0.0227314259439756,-0.0238536972208557,0.0404642643450534,0.0521830747037492,,,,,,,,,,,,,,,,,,,,,,
1719568257858243657,1719568257.0,858126053.0,0.0696880514627878,-0.4120529728132895,1.1480988997849295,0.0006584138711243,5.929956709201356e-05,6.369764487706674e-05,0.9999997794586484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568257858251454,1719568257.0,858138201.0,,,,,,,,,,,,,,,,-1.2775695066009574,0.8236665837819679,1.042451826876345,1.8431810265932915,0.0519935126007119,-0.011121333835498,0.0425745230582458,0.0681146051333933,,,,,,,,,,,,,,
1719568257859135001,,,,,,,,,,,,,,,,,,,,,,,,,,633.22,-507.63,1099.58,,,,,,,,,,,
1719568257859188452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645162,0.607602,0.386211,0.691013,,,,,,,
1719568257859461461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.3223,-13.7735,39.1812,97.6783,77.4058,12.4637
1719568257861638787,,,,,,,,,,,,,,,,,,,,,,,,,,633.22,-507.63,1099.58,,,,,,,,,,,
