timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ap_x,ap_y,ap_z,aq_x,aq_y,aq_z,aq_w
1720702093480735009,,,,,,,,,,,,,,,,,,,,,,,,,,1345.89,-299.87,1850.63,,,,,,,,,,,,,,,,,,
1720702093480779630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.03,,,,,,,,,,,,,
1720702093482346333,,,,,,,,,,,,,,,,,,,,,,,,,,1345.89,-299.87,1850.63,,,,,,,,,,,,,,,,,,
1720702093482664188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.1014,4.66578,-9.79896,79.9105,53.3578,66.0758,,,,,,,
1720702093483376217,,,,,,,,,,,,,,,,,,,,,,,,,,1345.89,-299.87,1850.63,,,,,,,,,,,,,,,,,,
1720702093483468183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.03,,,,,,,,,,,,,
1720702093485558976,,,,,,,,,,,,,,,,,,,,,,,,,,1342.81,-299.871,1850.64,,,,,,,,,,,,,,,,,,
1720702093485901159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.1687,4.48073,-9.78376,79.9424,53.4201,66.0423,,,,,,,
1720702093487420692,,,,,,,,,,,,,,,,,,,,,,,,,,1342.81,-299.871,1850.64,,,,,,,,,,,,,,,,,,
1720702093487769957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.1687,4.48073,-9.78376,79.9424,53.4201,66.0423,,,,,,,
1720702093488168961,1720702093.0,488095483.0,,,,,,,,-282.60255300364133,-608.8157538218842,-0.6394011019539292,671.2087856246028,0.0011762369291758,0.0013131696004282,-0.0049164822970408,0.0052230016169021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093488181077,1720702093.0,488008192.0,215.7560517413753,91.97534123998732,1906.24606920666,0.0012056220583157,0.0029110768621989,0.0211261659766464,0.9997718525834194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093488187631,1720702093.0,488111143.0,,,,,,,,,,,,,,,,-3.9287865790993415,-7.762806401251653,0.0044554878186886,8.700376259610643,0.0076261589415826,-0.0051607511283467,-0.0081730981393399,0.0123122372299389,,,,,,,,,,,,,,,,,,,,,
1720702093489555148,,,,,,,,,,,,,,,,,,,,,,,,,,1339.59,-299.881,1850.65,,,,,,,,,,,,,,,,,,
1720702093489909742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.2402,4.28734,-9.76856,79.9749,53.4869,66.0098,,,,,,,
1720702093491411559,,,,,,,,,,,,,,,,,,,,,,,,,,1339.59,-299.881,1850.65,,,,,,,,,,,,,,,,,,
1720702093491766358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.2402,4.28734,-9.76856,79.9749,53.4869,66.0098,,,,,,,
1720702093493560551,,,,,,,,,,,,,,,,,,,,,,,,,,1336.22,-299.876,1850.65,,,,,,,,,,,,,,,,,,
1720702093493976402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.3144,4.08592,-9.75315,80.0077,53.5568,65.975,,,,,,,
1720702093495423037,,,,,,,,,,,,,,,,,,,,,,,,,,1336.22,-299.876,1850.65,,,,,,,,,,,,,,,,,,
1720702093495563715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607528,0.386494,0.690923,0.0644764,,,,,,,,,,,,,,
1720702093497647195,,,,,,,,,,,,,,,,,,,,,,,,,,1332.71,-299.882,1850.63,,,,,,,,,,,,,,,,,,
1720702093498036207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.3144,4.08592,-9.75315,80.0077,53.5568,65.975,,,,,,,
1720702093498186244,1720702093.0,498095477.0,,,,,,,,-327.7779038016404,-688.7063589971182,-3.401310257533652,762.7361090541951,-0.0004239748860771,0.0081824993063361,0.0111703213154164,0.0138531270077142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093498197415,1720702093.0,498005474.0,212.4782727033589,85.08827765001612,1906.2120561040847,0.0012042044005108,0.0029520921383821,0.0211819492939747,0.9997705537111384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093498204521,1720702093.0,498111984.0,,,,,,,,,,,,,,,,-4.517535079799906,-7.989060517523406,-0.2761909155579722,9.18202007031736,-0.0015999373256742,0.0068692744363079,0.0160868545145878,0.0175651250750148,,,,,,,,,,,,,,,,,,,,,
1720702093499408918,,,,,,,,,,,,,,,,,,,,,,,,,,1332.71,-299.882,1850.63,,,,,,,,,,,,,,,,,,
1720702093499821453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.3925,3.8759,-9.73715,80.0415,53.6293,65.9376,,,,,,,
1720702093501094879,,,,,,,,,,,,,,,,,,,,,,,,,,1329.06,-299.882,1850.63,,,,,,,,,,,,,,,,,,
1720702093501226756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607527,0.386502,0.690917,0.0644978,,,,,,,,,,,,,,
1720702093502570896,,,,,,,,,,,,,,,,,,,,,,,,,,1329.06,-299.882,1850.63,,,,,,,,,,,,,,,,,,
1720702093502987442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.4742,3.65749,-9.72191,80.0763,53.7055,65.9012,,,,,,,
1720702093504765248,,,,,,,,,,,,,,,,,,,,,,,,,,1329.06,-299.882,1850.63,,,,,,,,,,,,,,,,,,
1720702093504903212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607532,0.386504,0.690911,0.0645011,,,,,,,,,,,,,,
1720702093506444650,,,,,,,,,,,,,,,,,,,,,,,,,,1325.24,-299.89,1850.63,,,,,,,,,,,,,,,,,,
1720702093506828153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.5604,3.43047,-9.70746,80.1109,53.7865,65.8659,,,,,,,
1720702093508170878,1720702093.0,508075622.0,,,,,,,,-362.8780152890116,-771.2762858655631,-6.072222115505177,852.3992227824295,-0.0200437716498548,0.0022874238164808,0.0004992179130731,0.0201800472792424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093508182655,1720702093.0,507982142.0,208.8494925504688,77.3755147913605,1906.1513338829295,0.0011042434229364,0.0029656524547853,0.02118413507506,0.9997705826703954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093508190287,1720702093.0,508092562.0,,,,,,,,,,,,,,,,-3.5100111487371133,-8.25699268684449,-0.2670911857971525,8.97604836196824,-0.0196199040598442,-0.0058961938827032,-0.0106702881706311,0.0230989347647079,,,,,,,,,,,,,,,,,,,,,
1720702093508774682,,,,,,,,,,,,,,,,,,,,,,,,,,1325.24,-299.89,1850.63,,,,,,,,,,,,,,,,,,
1720702093508882693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.43,,,,,,,,,,,,,
1720702093510416173,,,,,,,,,,,,,,,,,,,,,,,,,,1321.26,-299.883,1850.65,,,,,,,,,,,,,,,,,,
1720702093510528177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.43,,,,,,,,,,,,,
1720702093511462916,,,,,,,,,,,,,,,,,,,,,,,,,,1321.26,-299.883,1850.65,,,,,,,,,,,,,,,,,,
1720702093511852268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.6502,3.19498,-9.69376,80.148,53.8721,65.8307,,,,,,,
1720702093513493678,,,,,,,,,,,,,,,,,,,,,,,,,,1317.15,-299.896,1850.65,,,,,,,,,,,,,,,,,,
1720702093513861354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.7447,2.95151,-9.6799,80.1864,53.9611,65.7933,,,,,,,
1720702093515328550,,,,,,,,,,,,,,,,,,,,,,,,,,1317.15,-299.896,1850.65,,,,,,,,,,,,,,,,,,
1720702093515619754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.7447,2.95151,-9.6799,80.1864,53.9611,65.7933,,,,,,,
1720702093516737687,,,,,,,,,,,,,,,,,,,,,,,,,,1317.15,-299.896,1850.65,,,,,,,,,,,,,,,,,,
1720702093516854427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.43,,,,,,,,,,,,,
1720702093518204195,1720702093.0,518083932.0,,,,,,,,-404.449184509062,-856.3006979817434,-3.482773026242114,947.0175066607894,-0.0029632539047742,0.0129344154986481,1.6284035658293303e-05,0.0132695230948835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093518215588,1720702093.0,517994646.0,204.80500070537812,68.81250781154306,1906.1165061526672,0.0010908003306622,0.0030306236485708,0.0211841010763104,0.9997704033109442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093518223539,1720702093.0,518100375.0,,,,,,,,,,,,,,,,-4.157116922005044,-8.502441211618027,0.2589449089263063,9.467849815354072,0.0170804856138421,0.0106469858691539,-0.0004841962576441,0.0201329516693044,,,,,,,,,,,,,,,,,,,,,
1720702093518387381,,,,,,,,,,,,,,,,,,,,,,,,,,1312.88,-299.905,1850.67,,,,,,,,,,,,,,,,,,
1720702093518783800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.8429,2.7001,-9.66737,80.2251,54.0539,65.7567,,,,,,,
1720702093519382370,,,,,,,,,,,,,,,,,,,,,,,,,,1312.88,-299.905,1850.67,,,,,,,,,,,,,,,,,,
1720702093519479910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.43,,,,,,,,,,,,,
1720702093521559358,,,,,,,,,,,,,,,,,,,,,,,,,,1308.46,-299.91,1850.68,,,,,,,,,,,,,,,,,,
1720702093521888152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.9452,2.43988,-9.65555,80.2641,54.1505,65.7207,,,,,,,
1720702093523373533,,,,,,,,,,,,,,,,,,,,,,,,,,1308.46,-299.91,1850.68,,,,,,,,,,,,,,,,,,
1720702093523466705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.43,,,,,,,,,,,,,
1720702093524963855,,,,,,,,,,,,,,,,,,,,,,,,,,1308.46,-299.91,1850.68,,,,,,,,,,,,,,,,,,
1720702093525045671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093526441372,,,,,,,,,,,,,,,,,,,,,,,,,,1303.88,-299.9,1850.69,,,,,,,,,,,,,,,,,,
1720702093526791756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.0515,2.17081,-9.64457,80.3022,54.2523,65.6852,,,,,,,
1720702093528189289,1720702093.0,528086468.0,,,,,,,,-443.4821821574258,-944.0286351114048,5.375955280717548,1043.022248418793,0.0103109460523222,-0.002847089709707,0.0039273720712776,0.0113949892362946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093528202693,1720702093.0,527982125.0,200.3701788838039,59.37222146042902,1906.1702657054743,0.001141982145216,0.0030153207428004,0.0212039051647314,0.9997699726053806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093528209941,1720702093.0,528104003.0,,,,,,,,,,,,,,,,-3.903299764836388,-8.77279371296613,0.8858728306959662,9.642739717351866,0.0132744541693285,-0.0157814461705124,0.0039104633850141,0.0209894473631852,,,,,,,,,,,,,,,,,,,,,
1720702093529588589,,,,,,,,,,,,,,,,,,,,,,,,,,1303.88,-299.9,1850.69,,,,,,,,,,,,,,,,,,
1720702093529976895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.0515,2.17081,-9.64457,80.3022,54.2523,65.6852,,,,,,,
1720702093531492741,,,,,,,,,,,,,,,,,,,,,,,,,,1299.13,-299.909,1850.71,,,,,,,,,,,,,,,,,,
1720702093531602598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093533535187,,,,,,,,,,,,,,,,,,,,,,,,,,1294.23,-299.929,1850.75,,,,,,,,,,,,,,,,,,
1720702093533644045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093535351425,,,,,,,,,,,,,,,,,,,,,,,,,,1294.23,-299.929,1850.75,,,,,,,,,,,,,,,,,,
1720702093535423133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093536841262,,,,,,,,,,,,,,,,,,,,,,,,,,1294.23,-299.929,1850.75,,,,,,,,,,,,,,,,,,
1720702093537115218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.2801,1.60753,-9.62836,80.381,54.4696,65.6147,,,,,,,
1720702093538169910,1720702093.0,538074126.0,,,,,,,,-480.0278666888119,-1033.6551857926283,10.801009909267025,1139.7308707448724,-0.0015363147309823,0.002571025155597,-0.001345424758214,0.0032833825673171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093538180723,1720702093.0,537975355.0,195.56990021691576,49.03566960250273,1906.278275804567,0.0011345952016837,0.0030283281082444,0.0211971417427735,0.9997700851218416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093538213410,1720702093.0,538089789.0,,,,,,,,,,,,,,,,-3.654568453138607,-8.962655068122372,0.5425054628549475,9.694295674572908,-0.0118472921176612,0.0054181540581633,-0.0052726861505537,0.0140540365433363,,,,,,,,,,,,,,,,,,,,,
1720702093538386492,,,,,,,,,,,,,,,,,,,,,,,,,,1289.19,-299.952,1850.77,,,,,,,,,,,,,,,,,,
1720702093538769305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.4012,1.31478,-9.6216,80.4208,54.585,65.5807,,,,,,,
1720702093539391332,,,,,,,,,,,,,,,,,,,,,,,,,,1289.19,-299.952,1850.77,,,,,,,,,,,,,,,,,,
1720702093539483047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093541454976,,,,,,,,,,,,,,,,,,,,,,,,,,1283.99,-299.97,1850.8,,,,,,,,,,,,,,,,,,
1720702093541517990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093543341649,,,,,,,,,,,,,,,,,,,,,,,,,,1283.99,-299.97,1850.8,,,,,,,,,,,,,,,,,,
1720702093543438352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093544793013,,,,,,,,,,,,,,,,,,,,,,,,,,1283.99,-299.97,1850.8,,,,,,,,,,,,,,,,,,
1720702093544886762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093546575036,,,,,,,,,,,,,,,,,,,,,,,,,,1278.65,-299.951,1850.81,,,,,,,,,,,,,,,,,,
1720702093548188738,1720702093.0,548073975.0,,,,,,,,-519.3249094190916,-1121.113887400413,12.335082947889653,1235.6159857886855,-0.0006363640665818,-0.0135235008593023,-0.0055672787501928,0.0146384639699367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093548200424,1720702093.0,547985272.0,190.3766511227249,37.8245307284986,1906.401626634046,0.0011300651097743,0.0029607620046247,0.0211693787751706,0.9997708808739496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093548208699,1720702093.0,548089409.0,,,,,,,,,,,,,,,,-3.929704273027968,-8.745870160778457,0.1534073038622629,9.589387589597552,0.0008997881195785,-0.0160945644971828,-0.0042217419324984,0.0166633649050463,,,,,,,,,,,,,,,,,,,,,
1720702093548725267,,,,,,,,,,,,,,,,,,,,,,,,,,1278.65,-299.951,1850.81,,,,,,,,,,,,,,,,,,
1720702093548825946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.86,,,,,,,,,,,,,
1720702093550237670,,,,,,,,,,,,,,,,,,,,,,,,,,1273.13,-299.951,1850.83,,,,,,,,,,,,,,,,,,
1720702093550306180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607479,0.386499,0.690956,0.0645607,,,,,,,,,,,,,,
1720702093550374860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093550683451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.7915,0.386127,-9.6102,80.5411,54.9622,65.4856,,,,,,,
1720702093553052902,,,,,,,,,,,,,,,,,,,,,,,,,,1273.13,-299.951,1850.83,,,,,,,,,,,,,,,,,,
1720702093553121015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607479,0.386499,0.690956,0.0645607,,,,,,,,,,,,,,
1720702093553292097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093553523457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.7915,0.386127,-9.6102,80.5411,54.9622,65.4856,,,,,,,
1720702093555160263,,,,,,,,,,,,,,,,,,,,,,,,,,1267.44,-299.954,1850.85,,,,,,,,,,,,,,,,,,
1720702093555207275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607473,0.386496,0.690961,0.0645724,,,,,,,,,,,,,,
1720702093555281010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093555521587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.9321,0.0593836,-9.60986,80.5817,55.0978,65.4559,,,,,,,
1720702093557280444,,,,,,,,,,,,,,,,,,,,,,,,,,1261.63,-299.959,1850.85,,,,,,,,,,,,,,,,,,
1720702093557307292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607471,0.3865,0.69096,0.0645823,,,,,,,,,,,,,,
1720702093557366617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093557536854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0776,-0.274042,-9.61082,80.6214,55.2391,65.4275,,,,,,,
1720702093558164276,1720702093.0,558050696.0,,,,,,,,-562.1389250006381,-1210.1941511365212,16.823531152931892,1334.4860754786362,0.0126731740171452,-0.0120984769442444,0.0099872884430097,0.0201675088814443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093558172526,1720702093.0,557966138.0,184.75526187271848,25.722589217133397,1906.5698619455752,0.001191988019551,0.0028989984802435,0.0212195596398732,0.9997699261635462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093558180000,1720702093.0,558063900.0,,,,,,,,,,,,,,,,-4.281401558154652,-8.908026373610834,0.4488448205042239,9.893674486661098,0.0133085259543679,0.0014247028919343,0.0155554625671209,0.0205211855672491,,,,,,,,,,,,,,,,,,,,,
1720702093559034603,,,,,,,,,,,,,,,,,,,,,,,,,,1261.63,-299.959,1850.85,,,,,,,,,,,,,,,,,,
1720702093559082278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607471,0.3865,0.69096,0.0645823,,,,,,,,,,,,,,
1720702093559263887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0776,-0.274042,-9.61082,80.6214,55.2391,65.4275,,,,,,,
1720702093561132839,,,,,,,,,,,,,,,,,,,,,,,,,,1255.64,-299.994,1850.85,,,,,,,,,,,,,,,,,,
1720702093561165052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607477,0.386495,0.690957,0.0645936,,,,,,,,,,,,,,
1720702093561305563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093561515003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.2302,-0.615652,-9.61333,80.6613,55.3865,65.4009,,,,,,,
1720702093563038616,,,,,,,,,,,,,,,,,,,,,,,,,,1255.64,-299.994,1850.85,,,,,,,,,,,,,,,,,,
1720702093563071017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607477,0.386495,0.690957,0.0645936,,,,,,,,,,,,,,
1720702093563276901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.2302,-0.615652,-9.61333,80.6613,55.3865,65.4009,,,,,,,
1720702093565235469,,,,,,,,,,,,,,,,,,,,,,,,,,1249.46,-300.005,1850.86,,,,,,,,,,,,,,,,,,
1720702093565306942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607478,0.386486,0.69096,0.0645975,,,,,,,,,,,,,,
1720702093565380977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093565583821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3881,-0.96716,-9.61876,80.7017,55.54,65.377,,,,,,,
1720702093567123539,,,,,,,,,,,,,,,,,,,,,,,,,,1249.46,-300.005,1850.86,,,,,,,,,,,,,,,,,,
1720702093567156466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093568028272,,,,,,,,,,,,,,,,,,,,,,,,,,1249.46,-300.005,1850.86,,,,,,,,,,,,,,,,,,
1720702093568157832,1720702093.0,568084471.0,,,,,,,,-600.9305851836344,-1296.373359943787,7.747033116700663,1428.9021915803755,0.0019552187020634,0.0096541203156819,-0.0057827230782247,0.0114221191309666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093568164987,1720702093.0,567988162.0,178.74595602088215,12.758855617695522,1906.6473322767424,0.0012028699633243,0.0029470160621831,0.0211906234450606,0.9997703864779104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093568171370,1720702093.0,568106383.0,,,,,,,,,,,,,,,,-3.879166018299629,-8.61792088072657,-0.9076498036231228,9.494225480259605,-0.01071808760302,0.0217530613051467,-0.0157692814928826,0.0289265158083937,,,,,,,,,,,,,,,,,,,,,
1720702093568375616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607478,0.386486,0.69096,0.0645975,,,,,,,,,,,,,,
1720702093568529613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093568749904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3881,-0.96716,-9.61876,80.7017,55.54,65.377,,,,,,,
1720702093570127336,,,,,,,,,,,,,,,,,,,,,,,,,,1243.16,-300.032,1850.85,,,,,,,,,,,,,,,,,,
1720702093570183986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607484,0.386473,0.690962,0.0646012,,,,,,,,,,,,,,
1720702093570575606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.5519,-1.32485,-9.62586,80.7421,55.6989,65.3549,,,,,,,
1720702093572047071,,,,,,,,,,,,,,,,,,,,,,,,,,1243.16,-300.032,1850.85,,,,,,,,,,,,,,,,,,
1720702093572103817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607484,0.386473,0.690962,0.0646012,,,,,,,,,,,,,,
1720702093572646707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.97,,,,,,,,,,,,,
1720702093572841749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.5519,-1.32485,-9.62586,80.7421,55.6989,65.3549,,,,,,,
1720702093574278338,,,,,,,,,,,,,,,,,,,,,,,,,,1236.7,-300.065,1850.85,,,,,,,,,,,,,,,,,,
1720702093574353834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607486,0.386468,0.690962,0.0646147,,,,,,,,,,,,,,
1720702093574431852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.6,,,,,,,,,,,,,
1720702093576026480,,,,,,,,,,,,,,,,,,,,,,,,,,1236.7,-300.065,1850.85,,,,,,,,,,,,,,,,,,
1720702093576063440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607486,0.386468,0.690962,0.0646147,,,,,,,,,,,,,,
1720702093576150659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.6,,,,,,,,,,,,,
1720702093577216060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.7214,-1.6893,-9.6355,80.7821,55.864,65.3333,,,,,,,
1720702093578138444,1720702093.0,578043162.0,,,,,,,,-648.8608566682042,-1381.2148414387375,1.5955035835180098,1526.0332221673675,-0.0102350837176252,-0.0032396828834108,-0.007313215190251,0.0129898268006459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093578148696,1720702093.0,577951516.0,172.2573474542001,-1.0532927966918546,1906.6632873125773,0.0011514707991162,0.0029318618157264,0.021153934390311,0.9997712685215068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702093578156620,1720702093.0,578058293.0,,,,,,,,,,,,,,,,-4.793027148456974,-8.484148149495073,-0.6151529533182654,9.763825696129691,-0.0121907490909674,-0.0128934357550127,-0.0015300297301158,0.0178099983139416,,,,,,,,,,,,,,,,,,,,,
1720702093578188637,,,,,,,,,,,,,,,,,,,,,,,,,,1230.1,-300.053,1850.84,,,,,,,,,,,,,,,,,,
1720702093578284889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607487,0.386471,0.69096,0.0646061,,,,,,,,,,,,,,
1720702093578526653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.8951,-2.06127,-9.64782,80.8212,56.0359,65.3156,,,,,,,
1720702093580014735,,,,,,,,,,,,,,,,,,,,,,,,,,1230.1,-300.053,1850.84,,,,,,,,,,,,,,,,,,
1720702093580047214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607487,0.386471,0.69096,0.0646061,,,,,,,,,,,,,,
1720702093580153546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.6,,,,,,,,,,,,,
1720702093582105231,,,,,,,,,,,,,,,,,,,,,,,,,,1223.34,-300.055,1850.83,,,,,,,,,,,,,,,,,,
1720702093582164390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60749,0.386471,0.690958,0.0646031,,,,,,,,,,,,,,
1720702093582220891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.6,,,,,,,,,,,,,
1720702093582417362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0758,-2.44089,-9.66357,80.8596,56.2144,65.3008,,,,,,,
1720702093584042975,,,,,,,,,,,,,,,,,,,,,,,,,,1223.34,-300.055,1850.83,,,,,,,,,,,,,,,,,,
1720702093584075163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60749,0.386471,0.690958,0.0646031,,,,,,,,,,,,,,
1720702093584285657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0758,-2.44089,-9.66357,80.8596,56.2144,65.3008,,,,,,,
1720702093586188791,,,,,,,,,,,,,,,,,,,,,,,,,,1216.4,-300.067,1850.84,,,,,,,,,,,,,,,,,,
1720702093586241264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607488,0.386473,0.690958,0.0646122,,,,,,,,,,,,,,
1720702093586469316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.2638,-2.82877,-9.68286,80.8981,56.4,65.2875,,,,,,,
